onset	duration	trial	condition
2.423	5.005	1	1
10.115	5.005	2	1
17.185	5.005	3	1
24.248	5.005	4	1
31.819	5.005	5	1
39.111	5.005	6	1
56.29	5.004	7	2
63.438	5.006	8	2
71.568	5.006	9	2
79.723	5.005	10	2
86.887	5.006	11	2
94.971	5.006	12	2
111.509	5.005	13	1
118.806	5.006	14	1
126.08	5.005	15	1
134.2	5.005	16	1
141.358	5.005	17	1
148.733	5.006	18	1
165.385	5.005	19	2
173.101	5.005	20	2
180.234	5.005	21	2
187.77	5.006	22	2
195.928	5.005	23	2
203.381	5.005	24	2
220.362	5.005	25	1
228.206	5.005	26	1
235.263	5.006	27	1
242.365	5.005	28	1
249.524	5.005	29	1
257.021	5.006	30	1
274.387	5.005	31	2
282.312	5.006	32	2
289.78	5.006	33	2
297.646	5.005	34	2
305.608	5.007	35	2
312.667	5.006	36	2
329.016	5.005	37	1
336.38	5.005	38	1
344.076	5.006	39	1
351.869	5.005	40	1
359.62	5.005	41	1
366.773	5.006	42	1
383.966	5.006	43	2
392.145	5.006	44	2
400.161	5.005	45	2
407.25	5.005	46	2
415.389	5.006	47	2
423.578	5.005	48	2
440.291	5.005	49	1
447.611	5.006	50	1
455.681	5.005	51	1
463.046	5.005	52	1
470.897	5.005	53	1
478.529	5.005	54	1
495.778	5.005	55	2
502.848	5.006	56	2
510.924	5.006	57	2
518.999	5.005	58	2
526.67	5.005	59	2
534.147	5.005	60	2
551.126	5.006	61	1
559.156	5.006	62	1
566.979	5.006	63	1
574.672	5.005	64	1
582.813	5.005	65	1
590.714	5.006	66	1
607.089	5.005	67	2
614.92	5.005	68	2
622.538	5.005	69	2
630.21	5.006	70	2
637.465	5.005	71	2
644.692	5.005	72	2
