onset	duration	trial	condition
2.4	5.005	1	1
10.479	5.005	2	1
17.474	5.006	3	1
25.417	5.005	4	1
33.183	5.006	5	1
40.999	5.006	6	1
58.385	5.007	7	2
66.004	5.006	8	2
73.169	5.005	9	2
80.738	5.005	10	2
88.595	5.005	11	2
95.69	5.006	12	2
112.511	5.005	13	1
119.668	5.005	14	1
127.469	5.006	15	1
134.632	5.005	16	1
142.426	5.006	17	1
149.427	5.005	18	1
166.107	5.005	19	2
173.63	5.006	20	2
180.853	5.005	21	2
188.953	5.005	22	2
196.133	5.006	23	2
203.137	5.005	24	2
220.399	5.006	25	1
227.444	5.006	26	1
235.168	5.006	27	1
242.964	5.005	28	1
251.073	5.005	29	1
259.114	5.005	30	1
275.777	5.005	31	2
283.434	5.005	32	2
291.199	5.005	33	2
298.746	5.005	34	2
306.223	5.006	35	2
313.743	5.006	36	2
330.054	5.006	37	1
337.998	5.006	38	1
345.706	5.005	39	1
353.033	5.006	40	1
360.868	5.006	41	1
368.939	5.006	42	1
386.311	5.006	43	2
393.613	5.005	44	2
400.658	5.006	45	2
407.95	5.006	46	2
415.29	5.005	47	2
422.681	5.006	48	2
439.928	5.006	49	1
447.2	5.005	50	1
454.294	5.006	51	1
461.444	5.005	52	1
469.072	5.005	53	1
476.762	5.005	54	1
493.776	5.006	55	2
501.11	5.006	56	2
508.364	5.005	57	2
516.107	5.006	58	2
523.779	5.005	59	2
531.03	5.005	60	2
547.687	5.006	61	1
554.831	5.006	62	1
562.02	5.006	63	1
569.554	5.005	64	1
577.441	5.005	65	1
585.622	5.006	66	1
602.677	5.005	67	2
610.746	5.006	68	2
618.5	5.006	69	2
626.459	5.006	70	2
634.24	5.005	71	2
642.122	5.005	72	2
