onset	duration	trial	condition
2.403	5.005	1	1
10.149	5.005	2	1
17.644	5.005	3	1
24.725	5.005	4	1
31.801	5.005	5	1
39.102	5.005	6	1
56.54	5.005	7	2
63.72	5.005	8	2
71.717	5.005	9	2
79.058	5.006	10	2
86.87	5.005	11	2
94.197	5.005	12	2
111.181	5.005	13	1
118.198	5.005	14	1
126.375	5.005	15	1
133.7	5.005	16	1
141.347	5.005	17	1
148.991	5.006	18	1
166.008	5.005	19	2
173.424	5.005	20	2
181.01	5.005	21	2
188.681	5.005	22	2
196.155	5.005	23	2
203.952	5.005	24	2
221.468	5.005	25	1
228.651	5.005	26	1
236.213	5.006	27	1
244.173	5.005	28	1
251.972	5.005	29	1
259.323	5.005	30	1
276.594	5.005	31	2
284.754	5.005	32	2
293.35	5.005	33	2
301.696	5.005	34	2
309.859	5.005	35	2
317.892	5.005	36	2
335.717	5.005	37	1
343.378	5.006	38	1
351.177	5.005	39	1
359.333	5.005	40	1
367.01	5.006	41	1
375.138	5.005	42	1
392.934	5.006	43	2
400.356	5.005	44	2
407.536	5.005	45	2
415.421	5.005	46	2
423.373	5.005	47	2
431.652	5.005	48	2
448.93	5.005	49	1
456.813	5.006	50	1
464.511	5.005	51	1
472.001	5.005	52	1
480.182	5.005	53	1
488.295	5.005	54	1
505.213	5.005	55	2
512.951	5.005	56	2
521.572	5.005	57	2
528.887	5.005	58	2
537.304	5.006	59	2
545.779	5.005	60	2
562.854	5.005	61	1
570.921	5.005	62	1
579.406	5.005	63	1
587.729	5.005	64	1
596.261	5.005	65	1
604.326	5.005	66	1
621.832	5.005	67	2
630.189	5.005	68	2
638.683	5.004	69	2
646.263	5.005	70	2
653.85	5.005	71	2
660.913	5.006	72	2
