onset	duration	trial	condition
2.429	5.006	1	2
9.627	5.005	2	2
17.25	5.005	3	2
24.662	5.006	4	2
32.541	5.005	5	2
39.76	5.005	6	2
56.749	5.005	7	1
64.905	5.006	8	1
72.263	5.005	9	1
79.77	5.005	10	1
87.886	5.005	11	1
95.169	5.005	12	1
112.71	5.005	13	2
120.905	5.006	14	2
127.951	5.005	15	2
136.16	5.005	16	2
143.588	5.005	17	2
150.69	5.005	18	2
167.788	5.005	19	1
174.854	5.006	20	1
182.594	5.005	21	1
190.179	5.005	22	1
198.023	5.005	23	1
205.354	5.004	24	1
222.677	5.005	25	2
230.691	5.005	26	2
238.323	5.005	27	2
245.611	5.005	28	2
253.672	5.005	29	2
261.691	5.005	30	2
278.523	5.005	31	1
285.979	5.005	32	1
293.894	5.005	33	1
301.955	5.005	34	1
309.406	5.005	35	1
316.741	5.005	36	1
333.657	5.005	37	2
341.847	5.005	38	2
350.031	5.005	39	2
357.061	5.005	40	2
364.914	5.006	41	2
372.042	5.005	42	2
389.373	5.005	43	1
397.209	5.005	44	1
404.966	5.005	45	1
412.814	5.005	46	1
419.826	5.005	47	1
427.086	5.005	48	1
444.389	5.005	49	2
451.941	5.005	50	2
459.166	5.006	51	2
467.374	5.006	52	2
475.285	5.005	53	2
482.453	5.005	54	2
499.619	5.005	55	1
507.37	5.005	56	1
515.122	5.005	57	1
522.43	5.005	58	1
529.959	5.005	59	1
537.296	5.005	60	1
554.059	5.005	61	2
561.748	5.006	62	2
569.066	5.005	63	2
576.533	5.005	64	2
584.283	5.005	65	2
591.94	5.005	66	2
609.363	5.005	67	1
617.536	5.005	68	1
625.425	5.005	69	1
633.431	5.005	70	1
640.893	5.005	71	1
648.266	5.005	72	1
