onset	duration	trial	condition
2.392	5.006	1	1
10.035	5.005	2	1
17.564	5.006	3	1
25.361	5.006	4	1
33.502	5.006	5	1
40.509	5.005	6	1
57.29	5.005	7	2
65.325	5.005	8	2
72.437	5.005	9	2
79.792	5.006	10	2
87.882	5.006	11	2
96.034	5.006	12	2
113.341	5.005	13	1
120.978	5.005	14	1
128.056	5.005	15	1
135.81	5.005	16	1
143.878	5.006	17	1
151.259	5.004	18	1
168.075	5.005	19	2
175.203	5.006	20	2
182.675	5.006	21	2
190.876	5.005	22	2
198.826	5.004	23	2
206.658	5.005	24	2
223.864	5.006	25	1
231.961	5.005	26	1
239.222	5.006	27	1
246.754	5.006	28	1
254.69	5.006	29	1
261.918	5.006	30	1
279.321	5.006	31	2
287.386	5.006	32	2
294.984	5.006	33	2
302.169	5.005	34	2
310.19	5.006	35	2
318.375	5.006	36	2
334.734	5.005	37	1
342.807	5.006	38	1
350.595	5.005	39	1
358.277	5.005	40	1
365.965	5.005	41	1
373.47	5.005	42	1
389.84	5.006	43	2
397.727	5.005	44	2
404.792	5.005	45	2
412.969	5.005	46	2
420.56	5.005	47	2
428.226	5.005	48	2
444.719	5.006	49	1
452.207	5.005	50	1
460.304	5.006	51	1
468.284	5.005	52	1
475.997	5.005	53	1
483.471	5.006	54	1
500.533	5.005	55	2
508.017	5.005	56	2
515.331	5.005	57	2
523.138	5.007	58	2
530.225	5.005	59	2
537.933	5.005	60	2
555.1	5.005	61	1
563.104	5.006	62	1
570.74	5.005	63	1
578.525	5.005	64	1
586.112	5.005	65	1
594.164	5.006	66	1
611.297	5.005	67	2
618.443	5.005	68	2
626.315	5.006	69	2
634.176	5.005	70	2
642.145	5.005	71	2
649.896	5.005	72	2
