onset	duration	trial	condition
2.383	5.006	1	1
10.495	5.005	2	1
18.3	5.006	3	1
25.762	5.006	4	1
33.564	5.006	5	1
41.685	5.006	6	1
58.516	5.005	7	2
66.337	5.005	8	2
73.98	5.005	9	2
81.097	5.005	10	2
88.579	5.005	11	2
96.365	5.005	12	2
113.436	5.006	13	1
121.251	5.006	14	1
129.242	5.006	15	1
137.052	5.005	16	1
144.905	5.005	17	1
153.09	5.006	18	1
170.303	5.005	19	2
177.335	5.005	20	2
184.644	5.005	21	2
191.722	5.005	22	2
199.235	5.005	23	2
206.373	5.006	24	2
223.251	5.006	25	1
230.559	5.005	26	1
237.646	5.006	27	1
245.087	5.005	28	1
253.126	5.005	29	1
260.129	5.005	30	1
277.442	5.005	31	2
284.87	5.006	32	2
292.023	5.006	33	2
300.124	5.005	34	2
308.022	5.004	35	2
315.041	5.005	36	2
332.148	5.006	37	1
339.392	5.005	38	1
346.536	5.006	39	1
354.323	5.005	40	1
361.852	5.005	41	1
369.012	5.005	42	1
385.983	5.006	43	2
393.883	5.007	44	2
401.224	5.005	45	2
408.704	5.006	46	2
416.734	5.006	47	2
424.329	5.005	48	2
440.797	5.006	49	1
448.398	5.006	50	1
456.505	5.005	51	1
464.064	5.006	52	1
471.422	5.005	53	1
479.392	5.006	54	1
496.385	5.006	55	2
504.225	5.005	56	2
511.458	5.005	57	2
518.55	5.005	58	2
526.574	5.005	59	2
533.607	5.005	60	2
550.61	5.006	61	1
557.916	5.006	62	1
564.994	5.006	63	1
572.969	5.005	64	1
580.079	5.005	65	1
587.62	5.005	66	1
604.921	5.005	67	2
612.018	5.006	68	2
619.109	5.005	69	2
626.936	5.005	70	2
634.027	5.005	71	2
641.105	5.005	72	2
