onset	duration	trial	condition
2.404	5.005	1	2
9.964	5.005	2	2
17.222	5.006	3	2
25.212	5.006	4	2
32.41	5.005	5	2
39.908	5.006	6	2
56.737	5.005	7	1
64.62	5.005	8	1
72.027	5.005	9	1
79.968	5.005	10	1
87.295	5.006	11	1
95.208	5.006	12	1
111.503	5.006	13	2
119.368	5.005	14	2
127.158	5.006	15	2
134.643	5.005	16	2
142.767	5.006	17	2
149.789	5.006	18	2
166.698	5.006	19	1
173.811	5.005	20	1
181.565	5.005	21	1
189.581	5.005	22	1
197.002	5.005	23	1
205.032	5.005	24	1
221.511	5.006	25	2
229.702	5.005	26	2
236.866	5.006	27	2
244.918	5.006	28	2
252.062	5.005	29	2
259.591	5.005	30	2
276.639	5.005	31	1
284.619	5.006	32	1
292.128	5.005	33	1
299.398	5.005	34	1
307.096	5.005	35	1
314.794	5.005	36	1
331.093	5.006	37	2
338.135	5.006	38	2
346.301	5.006	39	2
354.168	5.006	40	2
361.702	5.005	41	2
369.724	5.005	42	2
386.744	5.006	43	1
394.454	5.005	44	1
402.083	5.006	45	1
410.066	5.006	46	1
417.588	5.005	47	1
425.775	5.005	48	1
442.423	5.005	49	2
450.241	5.006	50	2
457.258	5.005	51	2
464.837	5.006	52	2
472.699	5.006	53	2
479.718	5.005	54	2
496.73	5.006	55	1
504.088	5.005	56	1
511.765	5.006	57	1
519.626	5.006	58	1
527.674	5.005	59	1
535.593	5.005	60	1
552.378	5.006	61	2
559.821	5.006	62	2
567.03	5.006	63	2
575.112	5.005	64	2
583.189	5.005	65	2
590.639	5.005	66	2
607.501	5.005	67	1
615.233	5.006	68	1
622.569	5.005	69	1
630.56	5.006	70	1
637.947	5.005	71	1
645.881	5.005	72	1
