onset	duration	trial	condition
2.384	5.005	1	2
10.254	5.005	2	2
18.223	5.005	3	2
25.306	5.005	4	2
33.5	5.005	5	2
41.421	5.005	6	2
58.431	5.005	7	1
66.186	5.005	8	1
74.289	5.005	9	1
82.09	5.005	10	1
89.969	5.005	11	1
97.402	5.005	12	1
114.154	5.006	13	2
121.258	5.005	14	2
128.986	5.005	15	2
136.479	5.005	16	2
144.478	5.005	17	2
152.582	5.005	18	2
169.713	5.005	19	1
176.865	5.005	20	1
184.322	5.005	21	1
192.402	5.005	22	1
199.828	5.005	23	1
207.475	5.005	24	1
224.46	5.005	25	2
231.984	5.005	26	2
239.669	5.005	27	2
247.616	5.005	28	2
255.696	5.005	29	2
263.13	5.005	30	2
280.502	5.006	31	1
287.959	5.005	32	1
295.612	5.005	33	1
303.088	5.005	34	1
310.307	5.005	35	1
318.313	5.005	36	1
335.229	5.005	37	2
342.272	5.006	38	2
349.886	5.005	39	2
357.982	5.005	40	2
365.896	5.005	41	2
373.961	5.005	42	2
390.387	5.006	43	1
398.041	5.005	44	1
405.869	5.005	45	1
413.992	5.005	46	1
421.506	5.006	47	1
429.135	5.006	48	1
445.436	5.005	49	2
453.249	5.004	50	2
460.281	5.004	51	2
467.8	5.005	52	2
475.891	5.005	53	2
483.564	5.005	54	2
500.257	5.005	55	1
507.43	5.005	56	1
515.088	5.005	57	1
522.761	5.005	58	1
529.837	5.005	59	1
537.754	5.005	60	1
554.895	5.005	61	2
562.065	5.005	62	2
569.91	5.005	63	2
577.898	5.005	64	2
585.313	5.006	65	2
593.077	5.005	66	2
610.214	5.005	67	1
617.972	5.005	68	1
625.217	5.005	69	1
633.239	5.005	70	1
641.409	5.005	71	1
649.225	5.006	72	1
