onset	duration	trial	condition
2.402	5.005	1	2
10.16	5.005	2	2
17.152	5.005	3	2
24.184	5.005	4	2
31.829	5.006	5	2
38.953	5.005	6	2
56.155	5.005	7	1
63.576	5.005	8	1
70.708	5.005	9	1
78.306	5.005	10	1
85.916	5.005	11	1
93.409	5.005	12	1
110.15	5.005	13	2
117.446	5.005	14	2
125.443	5.005	15	2
133.634	5.005	16	2
141.116	5.005	17	2
148.79	5.005	18	2
165.998	5.005	19	1
173.124	5.005	20	1
180.581	5.006	21	1
188.215	5.006	22	1
196.343	5.006	23	1
203.39	5.005	24	1
220.303	5.005	25	2
227.919	5.006	26	2
235.796	5.006	27	2
243.011	5.007	28	2
250.469	5.006	29	2
258.039	5.006	30	2
275.425	5.005	31	1
283.087	5.005	32	1
290.423	5.005	33	1
298.023	5.006	34	1
305.836	5.005	35	1
313.241	5.005	36	1
330.006	5.006	37	2
337.478	5.006	38	2
345.425	5.005	39	2
352.982	5.005	40	2
359.985	5.005	41	2
368.085	5.006	42	2
384.407	5.005	43	1
391.879	5.006	44	1
399.748	5.005	45	1
407.739	5.005	46	1
415.803	5.005	47	1
423.628	5.005	48	1
440.352	5.006	49	2
447.411	5.006	50	2
455.587	5.005	51	2
463.338	5.005	52	2
470.657	5.005	53	2
478.529	5.006	54	2
495.085	5.006	55	1
502.742	5.005	56	1
510.444	5.005	57	1
517.968	5.006	58	1
525.889	5.005	59	1
534.016	5.005	60	1
550.787	5.006	61	2
557.939	5.005	62	2
565.417	5.006	63	2
572.564	5.005	64	2
579.813	5.005	65	2
587.673	5.006	66	2
604.928	5.005	67	1
612.315	5.005	68	1
619.73	5.005	69	1
627.684	5.006	70	1
635.803	5.005	71	1
643.182	5.006	72	1
