onset	duration	trial	condition
2.4	5.005	1	1
10.005	5.005	2	1
17.646	5.005	3	1
25.046	5.005	4	1
32.569	5.006	5	1
40.682	5.006	6	1
57.111	5.005	7	2
64.623	5.006	8	2
72.787	5.006	9	2
80.212	5.005	10	2
87.392	5.005	11	2
95.033	5.005	12	2
112.497	5.005	13	1
120.466	5.006	14	1
128.399	5.006	15	1
136.474	5.005	16	1
143.882	5.005	17	1
151.253	5.005	18	1
167.675	5.005	19	2
174.945	5.006	20	2
182.581	5.005	21	2
189.858	5.006	22	2
197.502	5.005	23	2
204.986	5.005	24	2
221.859	5.006	25	1
228.949	5.005	26	1
237.13	5.006	27	1
245.047	5.005	28	1
252.952	5.006	29	1
260.707	5.006	30	1
277.785	5.005	31	2
285.74	5.005	32	2
293.756	5.006	33	2
301.952	5.006	34	2
310.051	5.006	35	2
318.227	5.006	36	2
335.603	5.006	37	1
343.746	5.006	38	1
351.329	5.005	39	1
359.428	5.005	40	1
367.247	5.005	41	1
374.551	5.005	42	1
391.308	5.006	43	2
398.483	5.006	44	2
406.22	5.005	45	2
413.508	5.005	46	2
421.682	5.006	47	2
429.672	5.006	48	2
446.232	5.005	49	1
453.917	5.007	50	1
460.937	5.005	51	1
467.947	5.005	52	1
475.23	5.006	53	1
482.877	5.005	54	1
500.005	5.007	55	2
507.944	5.005	56	2
515.845	5.005	57	2
523.033	5.005	58	2
530.707	5.006	59	2
538.724	5.005	60	2
555.016	5.005	61	1
563.129	5.005	62	1
570.126	5.005	63	1
577.736	5.005	64	1
585.258	5.005	65	1
592.861	5.006	66	1
610.246	5.006	67	2
618.306	5.006	68	2
625.786	5.005	69	2
633.558	5.006	70	2
641.327	5.005	71	2
648.991	5.006	72	2
